Ht,chi,gamma,direction
6.2,0.27983450144529337,1e-07,down
6.0,0.5250654965639114,1e-07,down
5.8,0.3358573976438492,1e-07,down
5.6,0.4019013829529285,1e-07,down
5.4,0.34434424154460425,1e-07,down
5.2,0.41086631035432214,1e-07,down
5.0,0.2607381865382194,1e-07,down
4.8,0.2370097897946834,1e-07,down
4.6,0.3005189083050936,1e-07,down
4.4,0.3589150561019778,1e-07,down
4.2,0.29217840451747173,1e-07,down
4.0,0.35053608566522587,1e-07,down
3.8,0.37694354634731997,1e-07,down
3.6,0.38843708837521257,1e-07,down
3.4,0.43091211002320046,1e-07,down
3.2,0.4583979870658367,1e-07,down
3.0,0.07469804026186463,1e-07,down
2.8,0.2659780918620526,1e-07,down
2.6,0.27539957268163556,1e-07,down
2.4,0.610413759946823,1e-07,down
2.2,0.1868626847863197,1e-07,down
2.0,0.3555268049240112,1e-07,down
1.8,0.1606224477291107,1e-07,down
1.6,0.4528304673731326,1e-07,down
1.4,0.25892261927947396,1e-07,down
1.2,0.36011836165562267,1e-07,down
1.0,0.05395509302616119,1e-07,down
0.8,0.2740086009725928,1e-07,down
0.6,0.3094421969726681,1e-07,down
0.4,0.4024000694771529,1e-07,down
0.2,0.09316551219671963,1e-07,down
-0.0,0.15851922146975989,1e-07,down
-0.0,0.15851922146975989,1e-07,up
0.2,0.024850726127624508,1e-07,up
0.4,0.21956322528421876,1e-07,up
0.6,0.07456733379513024,1e-07,up
0.8,0.1058411900885403,1e-07,up
1.0,0.05839273706078529,1e-07,up
1.2,0.07344972435384987,1e-07,up
1.4,0.14266086695715782,1e-07,up
1.6,0.12668662669602782,1e-07,up
1.8,0.15478794556111095,1e-07,up
2.0,0.1368550017214147,1e-07,up
2.2,0.08506800653412937,1e-07,up
2.4,0.11717334715649484,1e-07,up
2.6,0.2262360001914203,1e-07,up
2.8,0.0035308273509144744,1e-07,up
3.0,0.20008291676640505,1e-07,up
3.2,0.07489847950637339,1e-07,up
3.4,0.23179776174947614,1e-07,up
3.6,0.17733272723853588,1e-07,up
3.8,0.20989974588155744,1e-07,up
4.0,0.22684633452445263,1e-07,up
4.2,0.12889426201581952,1e-07,up
4.4,0.2932249414734542,1e-07,up
4.6,0.17317925486713645,1e-07,up
4.8,0.2455696882680058,1e-07,up
5.0,0.4725828720256685,1e-07,up
5.2,0.39681505970656866,1e-07,up
5.4,0.5304474290460347,1e-07,up
5.6,0.5462551470845937,1e-07,up
5.8,0.49025116488337506,1e-07,up
6.0,0.2619257271289825,1e-07,up
6.2,0.33445108681917185,1e-07,up
6.4,0.5783139804843812,1e-07,up
6.6,0.3534291866235434,1e-07,up
6.8,0.5441968673840164,1e-07,up
7.0,0.562297524884343,1e-07,up
7.2,0.5066442866809665,1e-07,up
7.4,0.42904091067612166,1e-07,up
7.6,0.5507993269711732,1e-07,up
7.8,0.5287737837061285,1e-07,up
8.0,0.5000739600509404,1e-07,up
8.0,0.49159056274220336,1e-07,down
7.8,0.5655389800667762,1e-07,down
7.6,0.5886394903063773,1e-07,down
7.4,0.4617398381233215,1e-07,down
7.2,0.5635153260082005,1e-07,down
7.0,0.502126314677298,1e-07,down
6.8,0.5501922480762004,1e-07,down
6.6,0.43687247461639334,1e-07,down
6.4,0.30272930115461344,1e-07,down
6.2,0.3032786473631858,1e-07,down
6.0,0.5625547328963876,1e-07,down
5.8,0.46374455094337463,1e-07,down
5.6,0.18994195014238352,1e-07,down
5.4,0.3004681318998336,1e-07,down
5.2,0.2443284466862678,1e-07,down
5.0,0.22451883554458613,1e-07,down
4.8,0.4549696163740008,1e-07,down
4.6,0.368529513478279,1e-07,down
4.4,0.47477852739393706,1e-07,down
4.2,0.15316081093624231,1e-07,down
4.0,0.28984531387686724,1e-07,down
3.8,0.1530604199506342,1e-07,down
3.6,0.3674950413405894,1e-07,down
3.4,0.3481203485280275,1e-07,down
3.2,0.321751419454813,1e-07,down
3.0,0.41193805076181883,1e-07,down
2.8,0.2098246812820434,1e-07,down
2.6,0.2985402718186378,1e-07,down
2.4,0.4925229065120219,1e-07,down
2.2,0.45972291380166996,1e-07,down
2.0,0.20938201993703837,1e-07,down
1.8,0.2818197980523109,1e-07,down
1.6,0.08496493101119994,1e-07,down
1.4,0.22713556140661234,1e-07,down
1.2,0.5237409956753253,1e-07,down
1.0,0.23580188408959651,1e-07,down
0.8,0.36728415358811606,1e-07,down
0.6,0.2529960740357637,1e-07,down
0.4,0.26089221530128265,1e-07,down
0.2,0.32837748667225236,1e-07,down
-0.0,0.48757218383252615,1e-07,down
-0.0,0.48757218383252615,1e-07,up
0.2,0.21192363277077672,1e-07,up
0.4,0.19120870530605316,1e-07,up
0.6,0.2941923132166266,1e-07,up
0.8,0.20045472308993337,1e-07,up
1.0,0.2761400062590837,1e-07,up
1.2,0.317612696904689,1e-07,up
1.4,0.1545075289905071,1e-07,up
1.6,0.2200386701151728,1e-07,up
1.8,0.3262889184989034,1e-07,up
2.0,0.1930875033140182,1e-07,up
2.2,0.24966170266270632,1e-07,up
2.4,0.2110657915472984,1e-07,up
2.6,0.18750777095556254,1e-07,up
2.8,0.23643815889954561,1e-07,up
3.0,0.2370243184268474,1e-07,up
3.2,0.3109491933137178,1e-07,up
3.4,0.23495307750999925,1e-07,up
3.6,0.30502161895856256,1e-07,up
3.8,0.44619309250265354,1e-07,up
4.0,0.2412784434854984,1e-07,up
4.2,0.20512077957391736,1e-07,up
4.4,0.2249191254377365,1e-07,up
4.6,0.5354116153903304,1e-07,up
4.8,0.36407606489956373,1e-07,up
5.0,0.22944577503949398,1e-07,up
5.2,0.2781781321391463,1e-07,up
5.4,0.534292098134756,1e-07,up
5.6,0.17685132473707196,1e-07,up
5.8,0.40146321803331375,1e-07,up
6.0,0.3850264567881822,1e-07,up
6.2,0.5682552480138837,1e-07,up
6.4,0.5178045798093079,1e-07,up
6.6,0.5476425178349017,1e-07,up
6.8,0.4081823872402309,1e-07,up
7.0,0.42151326686143875,1e-07,up
7.2,0.5300968140363692,1e-07,up
7.4,0.5649941563606261,1e-07,up
7.6,0.46207004785537714,1e-07,up
7.8,0.46743342280387873,1e-07,up
8.0,0.5332860741764306,1e-07,up
8.0,0.4788202229538,1e-07,down
7.8,0.564542457461357,1e-07,down
7.6,0.582378413528204,1e-07,down
7.4,0.5707559511065482,1e-07,down
7.2,0.5778195653110741,1e-07,down
7.0,0.6147829294204711,1e-07,down
6.8,0.5496175196021794,1e-07,down
6.6,0.6177124008536338,1e-07,down
6.4,0.3525432124733924,1e-07,down
6.2,0.41427638940513123,1e-07,down
6.0,0.3153055571019649,1e-07,down
5.8,0.4291769606061279,1e-07,down
5.6,0.36151443199196354,1e-07,down
5.4,0.23215330019593236,1e-07,down
5.2,0.28327864501625294,1e-07,down
5.0,0.3177850926294922,1e-07,down
4.8,0.43231680244207377,1e-07,down
4.6,0.2065127063542604,1e-07,down
4.4,0.4035166832618415,1e-07,down
4.2,0.2939807288348674,1e-07,down
4.0,0.32651563547551626,1e-07,down
3.8,0.21169764921069142,1e-07,down
3.6,0.4605448320508002,1e-07,down
3.4,0.2578758001327514,1e-07,down
3.2,0.3032458373345434,1e-07,down
3.0,0.22637090296484527,1e-07,down
2.8,0.3653332451358437,1e-07,down
2.6,0.33282788842916483,1e-07,down
2.4,0.04127972945570946,1e-07,down
2.2,0.09119166061282157,1e-07,down
2.0,0.3782107136212289,1e-07,down
1.8,0.19286664016544816,1e-07,down
1.6,0.12745115160942075,1e-07,down
1.4,0.31710320524871344,1e-07,down
1.2,0.2860163341974839,1e-07,down
1.0,0.1706238705664873,1e-07,down
0.8,0.200712576508522,1e-07,down
0.6,0.2584369666874408,1e-07,down
0.4,0.16288296133279795,1e-07,down
0.2,0.20336645096540445,1e-07,down
-0.0,0.45015229657292355,1e-07,down
-0.0,0.45015229657292355,1e-07,up
0.2,0.4392077960073946,1e-07,up
0.4,-0.008637411519885068,1e-07,up
0.6,0.12880303733982143,1e-07,up
0.8,0.3210011944174766,1e-07,up
1.0,0.44644809328019613,1e-07,up
1.2,0.4648136124014854,1e-07,up
1.4,0.43086600722745055,1e-07,up
1.6,-0.03714272752404212,1e-07,up
1.8,0.057008314877748476,1e-07,up
2.0,0.10647068731486793,1e-07,up
2.2,0.039018817478790865,1e-07,up
2.4,0.3563257236965,1e-07,up
2.6,-0.015278797596693048,1e-07,up
2.8,0.3224467756226658,1e-07,up
3.0,0.00047186575829983283,1e-07,up
3.2,0.2480799779295921,1e-07,up
3.4,0.4839947633445262,1e-07,up
3.6,-0.0015980959869921307,1e-07,up
3.8,0.3409933513030409,1e-07,up
4.0,0.07313714548945424,1e-07,up
4.2,0.2343138139112852,1e-07,up
4.4,0.22943255491554732,1e-07,up
4.6,0.3161196255969116,1e-07,up
4.8,0.3793763713911175,1e-07,up
5.0,0.4919591203797608,1e-07,up
5.2,0.20984500320628283,1e-07,up
5.4,0.2760754432529211,1e-07,up
5.6,0.24496865086257455,1e-07,up
5.8,0.4245837968774139,1e-07,up
6.0,0.3209011182188987,1e-07,up
6.2,0.47220535762608046,1e-07,up
6.4,0.5189110301434993,1e-07,up
6.6,0.47936737164854987,1e-07,up
6.8,0.49062952958047384,1e-07,up
7.0,0.39312996715307225,1e-07,up
7.2,0.46022555418312533,1e-07,up
7.4,0.5871745515614747,1e-07,up
7.6,0.5995539519935845,1e-07,up
7.8,0.5405122824013232,1e-07,up
8.0,0.5334719335660337,1e-07,up
8.0,0.46889898553490633,1e-07,down
7.8,0.46661794930696476,1e-07,down
7.6,0.5689239564817398,1e-07,down
7.4,0.476399422972463,1e-07,down
7.2,0.5795622169971465,1e-07,down
7.0,0.43476902693510044,1e-07,down
6.8,0.5287454351782798,1e-07,down
6.6,0.3956365990452468,1e-07,down
6.4,0.38103849440813053,1e-07,down
6.2,0.3493901998735964,1e-07,down
6.0,0.37066819425672287,1e-07,down
5.8,0.30654115718789393,1e-07,down
5.6,0.5294703021645545,1e-07,down
5.4,0.44693267531692976,1e-07,down
5.2,0.16127875959500668,1e-07,down
5.0,0.4035281315445899,1e-07,down
4.8,0.31591022945940495,1e-07,down
4.6,0.20513764210045332,1e-07,down
4.4,0.24197462364099914,1e-07,down
4.2,0.19011689897160972,1e-07,down
4.0,0.26107741706073284,1e-07,down
3.8,0.1470960320439189,1e-07,down
3.6,0.3635567985475063,1e-07,down
3.4,0.23826719075441358,1e-07,down
3.2,0.10421171784400939,1e-07,down
3.0,0.27679209411144257,1e-07,down
2.8,0.4545091232284903,1e-07,down
2.6,0.3699309527873992,1e-07,down
2.4,0.07539231330156324,1e-07,down
2.2,0.24976584129035467,1e-07,down
2.0,0.2452747672796249,1e-07,down
1.8,0.30508490651845926,1e-07,down
1.6,0.5763291120529174,1e-07,down
1.4,0.6136284703388809,1e-07,down
1.2,0.01571235805749891,1e-07,down
1.0,0.19324206933379165,1e-07,down
0.8,0.20842694491147992,1e-07,down
0.6,0.2568318527191877,1e-07,down
0.4,0.06774158403277394,1e-07,down
0.2,0.3080582302063703,1e-07,down
-0.0,0.36104072444140906,1e-07,down
-0.0,0.36104072444140906,1e-07,up
0.2,0.39065027143806214,1e-07,up
0.4,0.34792687371373165,1e-07,up
0.6,0.10479316115379332,1e-07,up
0.8,0.28644549753516907,1e-07,up
1.0,0.3274262249469757,1e-07,up
1.2,0.18732816725969312,1e-07,up
1.4,0.08766576647758482,1e-07,up
1.6,0.22889730334281919,1e-07,up
1.8,0.07735031843185423,1e-07,up
2.0,0.17634176975116128,1e-07,up
2.2,0.3015276342630386,1e-07,up
2.4,0.3509046491235494,1e-07,up
2.6,0.1795544251799583,1e-07,up
2.8,0.1887473091483116,1e-07,up
3.0,0.13883499056100843,1e-07,up
3.2,0.06286336481571196,1e-07,up
3.4,0.15851271897554395,1e-07,up
3.6,0.4533118521794676,1e-07,up
3.8,0.39232729747891415,1e-07,up
4.0,0.3191965743899345,1e-07,up
4.2,0.25114176981151104,1e-07,up
4.4,0.2590409722179174,1e-07,up
4.6,0.30081757458538044,1e-07,up
4.8,0.4590112157166003,1e-07,up
5.0,0.4554615658707916,1e-07,up
5.2,0.5653208751464261,1e-07,up
5.4,0.5597834545187651,1e-07,up
5.6,0.25414546020328993,1e-07,up
5.8,0.4742861986160278,1e-07,up
6.0,0.43256765604019154,1e-07,up
6.2,0.30564512312412256,1e-07,up
6.4,0.3466683849692344,1e-07,up
6.6,0.6760804839432237,1e-07,up
6.8,0.34562559984624375,1e-07,up
7.0,0.520305287092924,1e-07,up
7.2,0.448506936430931,1e-07,up
7.4,0.4695593044161796,1e-07,up
7.6,0.4771582596004008,1e-07,up
7.8,0.46029456332325924,1e-07,up
8.0,0.4617334865033626,1e-07,up
8.0,0.5369187500327824,1e-07,down
7.8,0.5957149078603833,1e-07,down
7.6,0.48341807723045344,1e-07,down
7.4,0.5458501335233449,1e-07,down
7.2,0.39979287609457964,1e-07,down
7.0,0.41157113201916207,1e-07,down
6.8,0.4070239681750535,1e-07,down
6.6,0.35856675356626505,1e-07,down
6.4,0.5908387750387191,1e-07,down
6.2,0.5313939303159713,1e-07,down
6.0,0.5236408915370702,1e-07,down
5.8,0.2779501378536224,1e-07,down
5.6,0.5178182069212197,1e-07,down
5.4,0.5233451724052428,1e-07,down
5.2,0.5489092804491519,1e-07,down
5.0,0.2032745294272899,1e-07,down
4.8,0.2956994846463203,1e-07,down
4.6,0.4858541190624236,1e-07,down
4.4,0.4646102053811772,1e-07,down
4.2,0.42954684235155577,1e-07,down
4.0,0.4443316766992211,1e-07,down
3.8,0.3244670442072674,1e-07,down
3.6,0.3690274646505713,1e-07,down
3.4,0.43489116616547097,1e-07,down
3.2,0.41317327134311194,1e-07,down
3.0,0.47557776141911734,1e-07,down
2.8,0.46060862764716143,1e-07,down
2.6,0.4277861048467457,1e-07,down
2.4,-0.04761262377724052,1e-07,down
2.2,0.0482644811272621,1e-07,down
2.0,0.15717326849699018,1e-07,down
1.8,0.4098239485174417,1e-07,down
1.6,0.14457480493001637,1e-07,down
1.4,0.31704025482758874,1e-07,down
1.2,0.09288774803280829,1e-07,down
1.0,0.2336890683509409,1e-07,down
0.8,0.5586620606482028,1e-07,down
0.6,0.1486820727586746,1e-07,down
0.4,0.3258319851011037,1e-07,down
0.2,0.311969943344593,1e-07,down
-0.0,0.12301710247993468,1e-07,down
-0.0,0.12301710247993468,1e-07,up
0.2,0.11889424920082091,1e-07,up
0.4,0.03828322142362594,1e-07,up
0.6,0.10516053438186644,1e-07,up
0.8,0.19559365138411516,1e-07,up
1.0,0.1055299863219261,1e-07,up
1.2,0.11559049040079115,1e-07,up
1.4,0.11173986643552777,1e-07,up
1.6,0.20504824444651598,1e-07,up
1.8,0.14421235024929044,1e-07,up
2.0,0.2811776846647262,1e-07,up
2.2,0.20968925207853314,1e-07,up
2.4,0.282195521518588,1e-07,up
2.6,0.18227481842041016,1e-07,up
2.8,0.1524220574647188,1e-07,up
3.0,0.12360286340117453,1e-07,up
3.2,0.14599707722663877,1e-07,up
3.4,0.4134481325745582,1e-07,up
3.6,0.1016876846551895,1e-07,up
3.8,0.1145579647272825,1e-07,up
4.0,0.19207436571741707,1e-07,up
4.2,0.25813318177824834,1e-07,up
4.4,0.3990664780139922,1e-07,up
4.6,0.15572639880701897,1e-07,up
4.8,0.37392169982194895,1e-07,up
5.0,0.5488796313293277,1e-07,up
5.2,0.16196362092159686,1e-07,up
5.4,0.3643746678717434,1e-07,up
5.6,0.49852154008112837,1e-07,up
5.8,0.2876931428909301,1e-07,up
6.0,0.3845659047365188,1e-07,up
6.2,0.6022516288794576,1e-07,up
6.4,0.5152515303343533,1e-07,up
6.6,0.68615441955626,1e-07,up
6.8,0.41086761490441853,1e-07,up
7.0,0.49721023486927146,1e-07,up
7.2,0.4198638964444398,1e-07,up
7.4,0.4005385693162679,1e-07,up
7.6,0.5998099679127334,1e-07,up
7.8,0.48182074911892403,1e-07,up
8.0,0.5462627112865447,1e-07,up
8.0,0.5135353468358516,1e-07,down
7.8,0.4672772549092769,1e-07,down
7.6,0.6093118966091423,1e-07,down
7.4,0.4659715276211499,1e-07,down
7.2,0.5718738678842782,1e-07,down
7.0,0.5549319172278045,1e-07,down
6.8,0.5076592918485403,1e-07,down
6.6,0.3487206920981406,1e-07,down
6.4,0.4540656668541487,1e-07,down
6.2,0.3432180741801857,1e-07,down
6.0,0.4746739640831947,1e-07,down
5.8,0.42326261475682253,1e-07,down
5.6,0.1539807299850508,1e-07,down
5.4,0.2312933430075645,1e-07,down
5.2,0.31861241161823267,1e-07,down
5.0,0.44991546496748913,1e-07,down
4.8,0.42077155411243433,1e-07,down
4.6,0.018711343407630907,1e-07,down
4.4,0.4267269819974899,1e-07,down
4.2,0.03873931616544722,1e-07,down
4.0,0.36489003524184216,1e-07,down
3.8,0.0718022286891937,1e-07,down
3.6,0.3119767606258392,1e-07,down
3.4,0.07142324745655058,1e-07,down
3.2,0.2749102488160133,1e-07,down
3.0,0.39360239729285235,1e-07,down
2.8,0.016890499740838994,1e-07,down
2.6,0.21795789897441858,1e-07,down
2.4,0.41919438540935516,1e-07,down
2.2,0.1267450451850891,1e-07,down
2.0,0.2610821276903152,1e-07,down
1.8,0.31683229282498354,1e-07,down
1.6,0.11031644046306607,1e-07,down
1.4,0.2917691078037023,1e-07,down
1.2,0.40858153998851765,1e-07,down
1.0,0.3992519490420818,1e-07,down
0.8,-0.008872095495462426,1e-07,down
0.6,0.13816181570291516,1e-07,down
0.4,0.2325549721717834,1e-07,down
0.2,0.4658438060432672,1e-07,down
-0.0,0.11918047256767747,1e-07,down
-0.0,0.11918047256767747,1e-07,up
0.2,0.2087635770440101,1e-07,up
0.4,0.15607438236474988,1e-07,up
0.6,0.361868024803698,1e-07,up
0.8,0.24574180878698823,1e-07,up
1.0,0.3902242258191108,1e-07,up
1.2,0.29432926513254637,1e-07,up
1.4,0.38053535949438805,1e-07,up
1.6,0.33282728306949133,1e-07,up
1.8,0.32517605042085046,1e-07,up
2.0,0.047229178249835954,1e-07,up
2.2,0.25515773892402643,1e-07,up
2.4,-0.022142511792480942,1e-07,up
2.6,0.20515547320246694,1e-07,up
2.8,0.3131814040243625,1e-07,up
3.0,0.24146105884574348,1e-07,up
3.2,0.05847593396902083,1e-07,up
3.4,0.18712367862462995,1e-07,up
3.6,0.21453667199239132,1e-07,up
3.8,0.17336859181523318,1e-07,up
4.0,0.2767399894073605,1e-07,up
4.2,0.15229915292002258,1e-07,up
4.4,0.213172229938209,1e-07,up
4.6,0.14450752572156486,1e-07,up
4.8,0.16342668142169708,1e-07,up
5.0,0.16522877836541736,1e-07,up
5.2,0.18205984076485035,1e-07,up
5.4,0.23941028025001285,1e-07,up
5.6,0.24108661804348225,1e-07,up
5.8,0.34872101200744504,1e-07,up
6.0,0.5870519364252685,1e-07,up
6.2,0.2968884408473968,1e-07,up
6.4,0.4811371397227048,1e-07,up
6.6,0.42296224832534784,1e-07,up
6.8,0.537556605413556,1e-07,up
7.0,0.51593134785071,1e-07,up
7.2,0.5444488953799008,1e-07,up
7.4,0.45638640224933613,1e-07,up
7.6,0.4176099672913551,1e-07,up
7.8,0.4402294158935546,1e-07,up
8.0,0.4760937355458735,1e-07,up
8.0,0.45456176623702044,1e-07,down
7.8,0.49385894741863,1e-07,down
7.6,0.49154735729098314,1e-07,down
7.4,0.45056758075952524,1e-07,down
7.2,0.5497827660292386,1e-07,down
7.0,0.54250019043684,1e-07,down
6.8,0.37570077180862416,1e-07,down
6.6,0.357608139514923,1e-07,down
6.4,0.33651389926671976,1e-07,down
6.2,0.5504011772572993,1e-07,down
6.0,0.4180360883474349,1e-07,down
5.8,0.29450890421867365,1e-07,down
5.6,0.4366926550865172,1e-07,down
5.4,0.4068869650363921,1e-07,down
5.2,0.43770218268036837,1e-07,down
5.0,0.3012438733130693,1e-07,down
4.8,0.29691814212128514,1e-07,down
4.6,0.28164421115070576,1e-07,down
4.4,0.48502686514984805,1e-07,down
4.2,0.3439387083053588,1e-07,down
4.0,0.17827324569225309,1e-07,down
3.8,0.17542956769466397,1e-07,down
3.6,0.16487027704715726,1e-07,down
3.4,0.4781729597598314,1e-07,down
3.2,0.35174059309065336,1e-07,down
3.0,0.12730770371854302,1e-07,down
2.8,0.26119467659736983,1e-07,down
2.6,0.06396866729483006,1e-07,down
2.4,0.19111196696758267,1e-07,down
2.2,0.43474327493458975,1e-07,down
2.0,0.19678095355629918,1e-07,down
1.8,0.3707763394340872,1e-07,down
1.6,0.35309493914246554,1e-07,down
1.4,0.4610457103699445,1e-07,down
1.2,0.15783632174134252,1e-07,down
1.0,0.46677764959167684,1e-07,down
0.8,0.2058427492738701,1e-07,down
0.6,0.24399060197174546,1e-07,down
0.4,0.3608692740090191,1e-07,down
0.2,0.4798862189054488,1e-07,down
-0.0,0.42147008981555695,1e-07,down
-0.0,0.42147008981555695,1e-07,up
0.2,0.5582307521253823,1e-07,up
0.4,0.3829004168510436,1e-07,up
0.6,0.4765462074428796,1e-07,up
0.8,0.02752917539328335,1e-07,up
1.0,0.07073203101754187,1e-07,up
1.2,0.1814096044981852,1e-07,up
1.4,0.05148374754935501,1e-07,up
1.6,0.13882294110953805,1e-07,up
1.8,0.02307659294456242,1e-07,up
2.0,0.2895789900794625,1e-07,up
2.2,0.4842039123177527,1e-07,up
2.4,0.4094704221934079,1e-07,up
2.6,4.975032061337817e-05,1e-07,up
2.8,0.3431573677808046,1e-07,up
3.0,0.05510604381561278,1e-07,up
3.2,0.40701066330075253,1e-07,up
3.4,0.07188099250197409,1e-07,up
3.6,0.35287227109074587,1e-07,up
3.8,0.46480170683935274,1e-07,up
4.0,0.2507860889891162,1e-07,up
4.2,0.25852363184094423,1e-07,up
4.4,0.4826186913996934,1e-07,up
4.6,0.22968745930120343,1e-07,up
4.8,0.31511110626161093,1e-07,up
5.0,0.18828372005373237,1e-07,up
5.2,0.41770219570025796,1e-07,up
5.4,0.3446236792951822,1e-07,up
5.6,0.4711306989192962,1e-07,up
5.8,0.41064018756151194,1e-07,up
6.0,0.3377727791666984,1e-07,up
6.2,0.3832870721817016,1e-07,up
6.4,0.5086407614871858,1e-07,up
6.6,0.40987162478268135,1e-07,up
6.8,0.47549084201455105,1e-07,up
7.0,0.379689335823059,1e-07,up
7.2,0.5058074314147234,1e-07,up
7.4,0.4976288750767707,1e-07,up
7.6,0.39216665178537363,1e-07,up
7.8,0.47470148000866164,1e-07,up
8.0,0.48315763100981707,1e-07,up
8.0,0.4761812458746134,1e-07,down
7.8,0.5362172340974211,1e-07,down
7.6,0.4776194766163825,1e-07,down
7.4,0.44027436710894097,1e-07,down
7.2,0.5878149606287478,1e-07,down
7.0,0.5351364919915794,1e-07,down
6.8,0.3656691461801528,1e-07,down
6.6,0.5234797475859522,1e-07,down
6.4,0.41343706310726697,1e-07,down
6.2,0.5980681590735911,1e-07,down
6.0,0.19027237966656682,1e-07,down
5.8,0.3828407451510429,1e-07,down
5.6,0.5887779762269928,1e-07,down
5.4,0.48335750866681326,1e-07,down
5.2,0.1734631787985563,1e-07,down
5.0,0.21510535664856428,1e-07,down
4.8,0.28607055661268527,1e-07,down
4.6,0.13502442371100185,1e-07,down
4.4,0.21686744969338176,1e-07,down
4.2,0.13791382475756106,1e-07,down
4.0,0.18416691059246657,1e-07,down
3.8,0.4069738071411848,1e-07,down
3.6,0.1507942425087094,1e-07,down
3.4,0.2109796497970819,1e-07,down
3.2,0.46125719533301884,1e-07,down
3.0,0.4085555905476212,1e-07,down
2.8,0.4081339659169316,1e-07,down
2.6,0.4439599700272082,1e-07,down
2.4,0.05149390024598687,1e-07,down
2.2,0.18849257379770276,1e-07,down
2.0,0.3953548075514845,1e-07,down
1.8,0.6801251955330371,1e-07,down
1.6,0.10818432364612816,1e-07,down
1.4,0.08096520788967607,1e-07,down
1.2,0.329101706854999,1e-07,down
1.0,0.6064906660467385,1e-07,down
0.8,0.6117349248379468,1e-07,down
0.6,-0.1170376185327768,1e-07,down
0.4,0.22942163608968252,1e-07,down
0.2,0.4754914939403533,1e-07,down
-0.0,-0.10665167868137358,1e-07,down
-0.0,-0.10665167868137358,1e-07,up
0.2,0.4343858733773231,1e-07,up
0.4,-0.1732695400714874,1e-07,up
0.6,0.49073043465614313,1e-07,up
0.8,0.6448192074894905,1e-07,up
1.0,-0.18754403479397297,1e-07,up
1.2,0.5112783350050448,1e-07,up
1.4,-0.18069586710771543,1e-07,up
1.6,-0.06726466864347458,1e-07,up
1.8,0.5064697861671447,1e-07,up
2.0,0.6947083175182343,1e-07,up
2.2,0.5548562575131655,1e-07,up
2.4,0.6761538274586201,1e-07,up
2.6,0.5506704561412333,1e-07,up
2.8,-0.07886860147118568,1e-07,up
3.0,0.056168285955209264,1e-07,up
3.2,-0.05671133846044542,1e-07,up
3.4,0.2687177881598472,1e-07,up
3.6,0.1209984421730041,1e-07,up
3.8,0.34675551950931544,1e-07,up
4.0,0.5703055430203675,1e-07,up
4.2,0.4793704720214008,1e-07,up
4.4,0.479764861986041,1e-07,up
4.6,0.13871427439153192,1e-07,up
4.8,0.33550651557743544,1e-07,up
5.0,0.09112686594016849,1e-07,up
5.2,0.3638958074152469,1e-07,up
5.4,0.5158321205526589,1e-07,up
5.6,0.1683688955381512,1e-07,up
5.8,0.2746429898252244,1e-07,up
6.0,0.3607960687950253,1e-07,up
6.2,0.4701957143843173,1e-07,up
6.4,0.27905518934130663,1e-07,up
6.6,0.39225734770298,1e-07,up
6.8,0.3537251539528369,1e-07,up
7.0,0.4968624785542487,1e-07,up
7.2,0.45508331619203085,1e-07,up
7.4,0.4540594331920146,1e-07,up
7.6,0.47326020896434773,1e-07,up
7.8,0.4431320503354072,1e-07,up
8.0,0.5439416859298943,1e-07,up
8.0,0.5013003083877264,1e-07,down
7.8,0.4626483572646975,1e-07,down
7.6,0.5652130339294671,1e-07,down
7.4,0.6116957571357488,1e-07,down
7.2,0.5328870797529816,1e-07,down
7.0,0.4538656882941722,1e-07,down
6.8,0.464931696653366,1e-07,down
6.6,0.6526669953018425,1e-07,down
6.4,0.40542804263532156,1e-07,down
6.2,0.3346720412373542,1e-07,down
6.0,0.4072770625352859,1e-07,down
5.8,0.6393884420394895,1e-07,down
5.6,0.5321291368454694,1e-07,down
5.4,0.4518413124606013,1e-07,down
5.2,0.2120606712996959,1e-07,down
5.0,0.3138130381703376,1e-07,down
4.8,0.28636382240802044,1e-07,down
4.6,0.41996172955259675,1e-07,down
4.4,0.4908378380350768,1e-07,down
4.2,0.07845632219687103,1e-07,down
4.0,0.15665380470454687,1e-07,down
3.8,0.2853473108261823,1e-07,down
3.6,0.23737115925177926,1e-07,down
3.4,0.2815739177167415,1e-07,down
3.2,0.03723562881350516,1e-07,down
3.0,0.2497594021260738,1e-07,down
2.8,0.5523852766491472,1e-07,down
2.6,0.15270975604653356,1e-07,down
2.4,0.35337175056338305,1e-07,down
2.2,0.5646654777228831,1e-07,down
2.0,0.00444973353296517,1e-07,down
1.8,0.33761038258671755,1e-07,down
1.6,0.5169167295098304,1e-07,down
1.4,0.12256446294486519,1e-07,down
1.2,0.09362710732966659,1e-07,down
1.0,0.3609727002913132,1e-07,down
0.8,-0.022083345800638206,1e-07,down
0.6,0.14163550268858666,1e-07,down
0.4,0.11208417918533084,1e-07,down
0.2,0.3951025437563657,1e-07,down
-0.0,-0.056313688866794116,1e-07,down
-0.0,-0.056313688866794116,1e-07,up
0.2,0.45072934404015536,1e-07,up
0.4,0.6612959690392016,1e-07,up
0.6,0.5238620378077029,1e-07,up
0.8,-0.12155674770474435,1e-07,up
1.0,0.46864783391356457,1e-07,up
1.2,0.4736822256818413,1e-07,up
1.4,-0.1754239471629262,1e-07,up
1.6,-0.02065748535096646,1e-07,up
1.8,0.39655585959553713,1e-07,up
