i,Ht,chi
0,6.0,0.4532305542379617
1,6.0,0.4017267040908336
2,6.0,0.3866254116874187
3,6.0,0.3348936890251934
4,6.0,0.04047132981941104
5,6.0,0.21642747049918395
6,6.0,0.23285464942455286
7,6.0,0.20782411098480222
8,6.0,0.22118637338280675
9,6.0,0.11863374803215264
10,2.0,0.21506404131650922
11,2.0,0.9630621215328573
12,2.0,0.8675605584867297
13,2.0,-0.6704082489013672
14,2.0,1.379581399261951
15,2.0,-1.0450393855571745
16,2.0,-0.9013810381293296
17,2.0,1.4907538294792173
18,2.0,1.5471598654985426
19,2.0,-1.2415512800216673
20,6.0,-0.5845265835523604
21,6.0,0.9110086783766745
22,6.0,-0.09056156873703002
23,6.0,-0.3382733333855866
24,6.0,0.723144918680191
25,6.0,-0.3429408147931098
26,6.0,0.6601418554782866
27,6.0,-0.30714929103851313
28,6.0,0.8063722103834152
29,6.0,-0.08079755306243896
0,6.0,0.8612622022628782
1,6.0,0.18470087647438044
2,6.0,0.12973582744598386
3,6.0,0.16737920045852656
4,6.0,0.002349838614463806
5,6.0,0.04887132346630096
6,6.0,0.2560378015041351
7,6.0,0.42575411498546595
8,6.0,0.2112546265125274
9,6.0,0.028463378548622128
10,2.0,-0.1363437622785567
11,2.0,0.12127158045768736
12,2.0,0.006190821528434752
13,2.0,0.41333737969398493
14,2.0,0.31380075216293335
15,2.0,0.001875340938568115
16,2.0,0.4282545298337936
17,2.0,0.9402873665094375
18,2.0,0.7390319705009459
19,2.0,0.6386390365660191
20,6.0,0.3290241248905658
21,6.0,0.18129485845565793
22,6.0,-0.0412992089986801
23,6.0,0.015772581100463867
24,6.0,0.38465538620948786
25,6.0,0.2586976140737533
26,6.0,0.10388651490211487
27,6.0,0.18735146522521973
28,6.0,0.22121359407901758
29,6.0,0.08982078731060027
0,6.0,0.25343927741050715
1,6.0,0.13332293089479205
2,6.0,0.4579313993453979
3,6.0,0.046957880258560174
4,6.0,-0.0037518441677093493
5,6.0,0.05675785243511199
6,6.0,0.022845894098281853
7,6.0,0.054481789469718926
8,6.0,0.25151979923248285
9,6.0,0.04125919938087463
10,2.0,0.04147174954414368
11,2.0,0.0038442015647888175
12,2.0,0.011060059070587155
13,2.0,-0.006000518798828123
14,2.0,-0.00026711821556091325
15,2.0,0.005023032426834106
16,2.0,0.003921151161193847
17,2.0,0.0069231688976287824
18,2.0,-0.0005409121513366698
19,2.0,-0.001680105924606323
20,6.0,0.692078133113682
21,6.0,0.15166009962558744
22,6.0,0.06329552829265593
23,6.0,0.2017898932099342
24,6.0,0.09313896298408507
25,6.0,0.040524035692214966
26,6.0,0.008116662502288818
27,6.0,0.06575296819210051
28,6.0,0.2014576867222786
29,6.0,0.06898267567157744
0,6.0,-0.3984025567770003
1,6.0,0.3377540539950132
2,6.0,0.10310411453247069
3,6.0,0.33493606932461256
4,6.0,0.27553400211036194
5,6.0,0.048953026533126824
6,6.0,0.24841524125076828
7,6.0,0.31683799717575306
8,6.0,-0.0030705202370882013
9,6.0,0.006700819358229636
10,2.0,-0.2120720706880093
11,2.0,0.9869637265801429
12,2.0,-0.01547265425324441
13,2.0,-0.16113357245922086
14,2.0,-0.17763908393681047
15,2.0,-0.15719560161232946
16,2.0,-0.18124250136315823
17,2.0,0.21274834498763082
18,2.0,0.4796976943034678
19,2.0,0.39189049601554865
20,6.0,0.24944343790411944
21,6.0,0.17436292860656974
22,6.0,0.060061408206820474
23,6.0,0.40489854663610453
24,6.0,0.06717607751488684
25,6.0,0.010395023971796034
26,6.0,0.03746653720736503
27,6.0,0.01435008272528648
28,6.0,0.023414023220539086
29,6.0,0.03302438929677009
0,6.0,1.2402424123138187
1,6.0,0.36582434177398676
2,6.0,-0.0032307654619216906
3,6.0,0.273718986660242
4,6.0,0.5046910978853701
5,6.0,0.2085697203874588
6,6.0,0.1383036710321903
7,6.0,0.014020044356584547
8,6.0,0.4582878239452838
9,6.0,0.053242690861225114
10,2.0,0.2771926317363977
11,2.0,0.6262612417340278
12,2.0,0.6373506076633929
13,2.0,0.3310524299740791
14,2.0,-0.1961063705384731
15,2.0,-0.20449378713965413
16,2.0,0.021117210388183587
17,2.0,0.016841992735862732
18,2.0,0.008708700537681578
19,2.0,0.006482258439064024
20,6.0,0.622416965663433
21,6.0,0.23794717714190478
22,6.0,0.7398841958492993
23,6.0,0.4087869450449943
24,6.0,-0.002147711813449857
25,6.0,0.7489270418882368
26,6.0,0.4440537691116332
27,6.0,0.3972673416137695
28,6.0,0.09561697393655774
29,6.0,0.8268096763640641
0,6.0,0.7356014885008333
1,6.0,0.36309767514467234
2,6.0,0.22404976934194562
3,6.0,0.06091407313942907
4,6.0,0.0518541857600212
5,6.0,0.41108513250946993
6,6.0,0.6322207003831861
7,6.0,0.6197882760316132
8,6.0,0.2768102185800671
9,6.0,0.31109064817428583
10,2.0,0.12400733213871706
11,2.0,-0.5349699482321738
12,2.0,0.87617589533329
13,2.0,-0.2800009772181511
14,2.0,0.30983450636267656
15,2.0,0.3356972876936197
16,2.0,0.17237089760601515
17,2.0,0.8854111358523367
18,2.0,0.18522878922522065
19,2.0,0.1930017359554768
20,6.0,1.248058348894119
21,6.0,0.14456516131758682
22,6.0,1.0640658531337974
23,6.0,-0.4837792217731475
24,6.0,0.8177849240601063
25,6.0,-0.18087676912546155
26,6.0,0.011772190540796134
27,6.0,-0.01277283206582069
28,6.0,-0.01368436962366104
29,6.0,-0.030979605391621586
0,6.0,0.5946521274745463
1,6.0,0.30236959457397455
2,6.0,0.48501892201602453
3,6.0,0.5416455660015344
4,6.0,0.09642716590315102
5,6.0,0.44039696408435697
6,6.0,-0.061268138699233504
7,6.0,0.3260918671730905
8,6.0,0.1704662777483463
9,6.0,0.6702638920396564
10,2.0,1.3816615939140318
11,2.0,0.11832952499389646
12,2.0,-0.007641643285751343
13,2.0,-0.03719770908355712
14,2.0,0.025709569454193112
15,2.0,0.03759825229644775
16,2.0,0.1167357563972473
17,2.0,-0.009271204471588133
18,2.0,0.012210428714752194
19,2.0,0.2876483798027038
20,6.0,1.1276166215538976
21,6.0,0.4262770414352416
22,6.0,0.32267208024859423
23,6.0,0.15010387497022745
24,6.0,0.27057692315429444
25,6.0,0.047008164227008806
26,6.0,0.087466724216938
27,6.0,0.0643932819366455
28,6.0,0.5503230486065148
29,6.0,0.24953336030011994
0,6.0,0.217443011701107
1,6.0,0.46238765120506276
2,6.0,0.3037398904561996
3,6.0,0.5183185562491416
4,6.0,0.07660065591335295
5,6.0,0.07159418240189551
6,6.0,0.04310337454080581
7,6.0,0.02168873697519302
8,6.0,0.18598985671997068
9,6.0,0.24471896514296523
10,2.0,0.1976310815662145
11,2.0,0.2474449761211872
12,2.0,0.22166255861520764
13,2.0,-0.1973939426243305
14,2.0,0.20161128789186475
15,2.0,0.19225325807929033
16,2.0,0.2329831384122371
17,2.0,-0.2112021446228027
18,2.0,-0.16344766691327092
19,2.0,-0.15845000371336937
20,6.0,-0.1876109149307012
21,6.0,0.25428168848156923
22,6.0,0.24353636056184763
23,6.0,0.08473987877368926
24,6.0,0.007194079458713529
25,6.0,0.03651751577854156
26,6.0,0.20583283156156537
27,6.0,0.025311976671218872
28,6.0,0.059920996427536
29,6.0,0.09312146157026288
0,6.0,0.9985845871269701
1,6.0,0.8119021113961934
2,6.0,-0.04873365163803098
3,6.0,0.43522739410400385
4,6.0,0.30812011659145344
5,6.0,0.393158160150051
6,6.0,0.4543130844831466
7,6.0,0.5344656892120837
8,6.0,0.035749882459640496
9,6.0,0.4731130339205264
10,2.0,-0.3113672733306884
11,2.0,0.7374063953757285
12,2.0,0.7521467581391333
13,2.0,-0.40393826365470875
14,2.0,0.7329974956810473
15,2.0,0.6994926370680331
16,2.0,0.43711777031421656
17,2.0,-0.41124568879604334
18,2.0,0.7240023612976073
19,2.0,0.7115851044654845
20,6.0,0.6266235448420047
21,6.0,0.37915696948766703
22,6.0,0.2267089821398258
23,6.0,0.34759542346000666
24,6.0,0.25923112034797663
25,6.0,0.22014920413494107
26,6.0,0.05732904374599456
27,6.0,0.4580234065651893
28,6.0,0.41476942598819727
29,6.0,0.3184086009860038
0,6.0,0.7067340938374399
1,6.0,0.41797593235969527
2,6.0,0.35168378055095667
3,6.0,0.19818224757909772
4,6.0,0.019410535693168637
5,6.0,0.16357783228158948
6,6.0,0.2551520466804504
7,6.0,0.22560542821884152
8,6.0,0.2727201730012893
9,6.0,0.17792209237813947
10,2.0,-0.44279439747333516
11,2.0,0.8994817063212392
12,2.0,0.2427064154762774
13,2.0,0.6398876113817095
14,2.0,0.005498786456882954
15,2.0,-0.007767981849610804
16,2.0,0.007301488891243932
17,2.0,-0.0012634024024009702
18,2.0,0.6094218771904706
19,2.0,0.2958264052867889
20,6.0,0.749976529739797
21,6.0,0.21940800547599787
22,6.0,0.2229738533496856
23,6.0,0.16280239820480344
24,6.0,0.323666900396347
25,6.0,0.5086057633161544
26,6.0,0.06814780831336974
27,6.0,0.47772809863090504
28,6.0,0.28679114580154413
29,6.0,0.0036591589450836186
0,6.0,0.27642583847045893
1,6.0,0.18397504091262817
2,6.0,0.022731214761734012
3,6.0,0.029390901327133172
4,6.0,0.1833204627037048
5,6.0,0.04325264692306518
6,6.0,0.1411997079849243
7,6.0,0.039970517158508294
8,6.0,0.07420259714126586
9,6.0,0.10698404908180234
10,2.0,-0.7486787438392637
11,2.0,0.005700141191482541
12,2.0,-0.013355731964111325
13,2.0,0.016339451074600216
14,2.0,0.005286365747451781
15,2.0,0.0010036826133728025
16,2.0,-0.005505532026290892
17,2.0,0.0036064982414245597
18,2.0,0.002149105072021484
19,2.0,-0.001644283533096313
20,6.0,0.30775818228721613
21,6.0,0.0010185837745666497
22,6.0,0.005874633789062503
23,6.0,0.08132681250572203
24,6.0,0.19283607602119443
25,6.0,0.054348438978195183
26,6.0,0.11391970515251157
27,6.0,0.10980257391929624
28,6.0,0.03378093242645263
29,6.0,0.15405079722404477
0,6.0,0.8392846025526522
1,6.0,0.11688564717769621
2,6.0,0.21726991236209864
3,6.0,0.05158287286758423
4,6.0,-0.009025245904922482
5,6.0,0.0874856263399124
6,6.0,0.18390159308910367
7,6.0,0.24490386247634882
8,6.0,-0.000791117548942564
9,6.0,0.06560273468494414
10,2.0,1.5366361960768695
11,2.0,0.5033293701708316
12,2.0,1.3828195445239542
13,2.0,0.03335805237293239
14,2.0,-0.2052093911916018
15,2.0,0.6188047081232071
16,2.0,0.726074706763029
17,2.0,-0.14460803195834163
18,2.0,1.0173998977988956
19,2.0,-0.5972792506217955
20,6.0,0.6252178214490413
21,6.0,0.6812437251210212
22,6.0,0.32746899127960205
23,6.0,0.14638566970825193
24,6.0,0.3744888454675674
25,6.0,0.3613414615392684
26,6.0,0.19748301804065702
27,6.0,0.07658542692661283
28,6.0,0.08637380599975586
29,6.0,-0.036305069923400865
0,6.0,0.6131711602210997
1,6.0,0.23292246460914606
2,6.0,0.3036260157823562
3,6.0,0.13075764477252957
4,6.0,0.04099950194358824
5,6.0,0.30999730527400965
6,6.0,0.00707493722438812
7,6.0,0.3555283844470977
8,6.0,0.1242411136627197
9,6.0,0.38507479429244984
10,2.0,1.9295877963304515
11,2.0,0.1874610967934131
12,2.0,-1.1046637520194051
13,2.0,-0.8288949504494665
14,2.0,-0.8541421219706534
15,2.0,1.2606342285871504
16,2.0,-0.5770602896809577
17,2.0,-0.9736915603280066
18,2.0,-0.6531390696763991
19,2.0,0.9212367609143255
20,6.0,0.0026956200599670297
21,6.0,0.09013596177101134
22,6.0,0.03649273514747619
23,6.0,-0.06052613258361815
24,6.0,0.04538089036941527
25,6.0,0.17604790627956388
26,6.0,0.11490288376808165
27,6.0,0.016102701425552365
28,6.0,0.053863614797592156
29,6.0,0.20133224129676816
0,6.0,0.6464255116879939
1,6.0,0.1690605506300926
2,6.0,0.4356442540884017
3,6.0,0.4462861567735671
4,6.0,0.22694902122020716
5,6.0,0.31413801014423365
6,6.0,0.22430557012557978
7,6.0,0.06177681684494018
8,6.0,0.06293004751205443
9,6.0,0.3543206304311752
10,2.0,-1.0781725645065305
11,2.0,-0.6061808019876479
12,2.0,-1.1723255068063734
13,2.0,1.931854128837585
14,2.0,1.8105671405792234
15,2.0,1.8618447780609129
16,2.0,1.846137762069702
17,2.0,1.802463322877884
18,2.0,-1.2962507754564283
19,2.0,-1.3331742137670515
20,6.0,-0.5030763987451792
21,6.0,0.6694024298340081
22,6.0,0.8342491760849952
23,6.0,0.5604369966313242
24,6.0,0.162197396159172
25,6.0,0.1263960152864456
26,6.0,0.19063429534435267
27,6.0,0.15580709278583524
28,6.0,0.317372515797615
29,6.0,0.40476407110691065
0,6.0,0.3219677731394767
1,6.0,0.1503876447677612
2,6.0,0.2157028764486313
3,6.0,-0.11943908035755156
4,6.0,-0.0940381735563278
5,6.0,-0.01233313977718353
6,6.0,0.08662042021751404
7,6.0,0.08207553625106809
8,6.0,0.014199078083038328
9,6.0,0.06631940603256224
10,2.0,1.3155134618282314
11,2.0,-0.20929464325308794
12,2.0,-0.197023618966341
13,2.0,-0.1750378385186195
14,2.0,0.1814389172941446
15,2.0,-0.20743669942021367
16,2.0,-0.17685878463089466
17,2.0,0.17248111590743062
18,2.0,-0.23423066362738604
19,2.0,0.19684427790343761
20,6.0,0.720011657103896
21,6.0,-0.29334565252065653
22,6.0,0.5177622586488723
23,6.0,0.34556673467159266
24,6.0,0.4397091120481491
25,6.0,0.3722024410963058
26,6.0,0.42200206220149983
27,6.0,0.3815983980894088
28,6.0,-0.33385990560054774
29,6.0,-0.23680262267589564
0,6.0,0.06083179637789726
1,6.0,0.32398246042430395
2,6.0,0.637756699696183
3,6.0,-0.000114805996417999
4,6.0,0.26519868522882456
5,6.0,0.5575482733547686
6,6.0,0.01766267418861389
7,6.0,0.4502460457151755
8,6.0,0.493603654205799
9,6.0,0.16565813869237897
10,2.0,-0.2677478343248367
11,2.0,0.6247422955930232
12,2.0,0.7330560982227324
13,2.0,0.7182681858539579
14,2.0,-0.0054851174354553205
15,2.0,0.30365754663944244
16,2.0,0.624574776738882
17,2.0,0.0027893520891666412
18,2.0,0.7343903221189976
19,2.0,0.006686363369226455
20,6.0,0.7209038678556681
21,6.0,0.6383438855409621
22,6.0,0.736062556505203
23,6.0,0.3684412715956568
24,6.0,0.3815182875841855
25,6.0,0.1691637188196182
26,6.0,0.3728454019874333
27,6.0,0.19860925525426865
28,6.0,0.5684333769604563
29,6.0,0.18968532420694825
0,6.0,1.0037455186247823
1,6.0,0.11887812614440917
2,6.0,0.6184900566004216
3,6.0,0.6813498572446405
4,6.0,0.9219706095755099
5,6.0,0.11958697903901336
6,6.0,0.1442317087203264
7,6.0,0.38959979545325035
8,6.0,0.07904617767781018
9,6.0,0.11279182508587836
10,2.0,0.6124643944203852
11,2.0,-0.0009347349405288693
12,2.0,0.41583011299371714
13,2.0,-0.011041305959224697
14,2.0,0.32921612262725825
15,2.0,1.0040305256843565
16,2.0,0.7526589334011078
17,2.0,0.029062390327453606
18,2.0,-0.32028788328170765
19,2.0,0.3341771960258484
20,6.0,0.41329406946897507
21,6.0,0.11318059265613553
22,6.0,0.17820245027542114
23,6.0,0.33328346908092493
24,6.0,0.1410991549491882
25,6.0,0.326520025730133
26,6.0,0.3885160386562347
27,6.0,0.11916649341583249
28,6.0,0.5671617835760115
29,6.0,0.2599311023950576
0,6.0,0.34578573703765864
1,6.0,0.38048220798373217
2,6.0,0.027763668447732915
3,6.0,0.14808372408151624
4,6.0,0.09837679564952849
5,6.0,0.13529533147811887
6,6.0,0.29788420721888537
7,6.0,0.09799568355083463
8,6.0,0.04476698487997054
9,6.0,-0.007632389664649962
10,2.0,1.7046250402927396
11,2.0,-0.02075876668095592
12,2.0,1.012620236724615
13,2.0,-0.6927127018570899
14,2.0,1.0342848747968674
15,2.0,-1.0122434198856352
16,2.0,-0.998634073883295
17,2.0,1.0737233795225618
18,2.0,1.0209620296955106
19,2.0,1.0272588655352592
20,6.0,0.32738864421844477
21,6.0,0.057653765194117974
22,6.0,-0.040192257147282355
23,6.0,0.24399049207568166
24,6.0,0.2810840159654617
25,6.0,0.21797130443155763
26,6.0,0.230877760797739
27,6.0,0.008735135197639465
28,6.0,0.17779639363288877
29,6.0,0.021623790264129635
0,6.0,0.3302588611841202
1,6.0,0.2172807296738028
2,6.0,0.014759967103600499
3,6.0,0.024036614224314683
4,6.0,0.238514881581068
5,6.0,0.14368498208932576
6,6.0,0.5094411969184874
7,6.0,0.3041742835193872
8,6.0,0.028837470337748524
9,6.0,0.22350657358765597
10,2.0,0.37630404531955713
11,2.0,-0.2860281839966774
12,2.0,-0.4312953110784292
13,2.0,0.7133309170603751
14,2.0,0.7560139223933219
15,2.0,1.1162284500896928
16,2.0,0.7114955633878706
17,2.0,0.4151592999696731
18,2.0,0.38174481689929957
19,2.0,0.30313768982887257
20,6.0,0.6170225040987133
21,6.0,0.5692614186555146
22,6.0,0.1915745437145233
23,6.0,0.739540085196495
24,6.0,-0.06884383410215378
25,6.0,0.5866702329367399
26,6.0,0.38531786948442454
27,6.0,-0.17717593722045422
28,6.0,0.726365303620696
29,6.0,0.20832700654864306
0,6.0,-0.07481686491519209
1,6.0,0.037371713668107986
2,6.0,0.10560729354619977
3,6.0,0.11243271082639693
4,6.0,0.0728912129998207
5,6.0,0.046864215284585946
6,6.0,0.04056663811206817
7,6.0,0.029246833175420754
8,6.0,0.014086015522480008
9,6.0,0.9738532453775404
10,2.0,1.6685117706656454
11,2.0,-1.9631658792495723
12,2.0,2.2597982287406917
13,2.0,-1.9121559858322141
14,2.0,1.7438924908637998
15,2.0,-1.9512887746095655
16,2.0,2.187751799821853
17,2.0,2.0127838253974915
18,2.0,2.1750759482383724
19,2.0,-1.9270963370800014
20,6.0,-0.6896912157535551
21,6.0,0.571279078722
22,6.0,0.3564765602350234
23,6.0,0.4420094937086105
24,6.0,-0.03093388676643371
25,6.0,0.30918301641941065
26,6.0,0.1115966737270355
27,6.0,0.1003431975841522
28,6.0,0.07936659455299376
29,6.0,0.13137072324752805
0,6.0,0.256706491112709
1,6.0,0.15783083438873285
2,6.0,0.24519132077693936
3,6.0,0.10810029506683348
4,6.0,0.12331993877887723
5,6.0,0.15536911785602567
6,6.0,0.08141878247261046
7,6.0,0.3619734942913055
8,6.0,0.0137401670217514
9,6.0,0.13804897665977475
10,2.0,0.40923169255256653
11,2.0,0.7972097694873809
12,2.0,0.33450101315975184
13,2.0,0.4252023845911025
14,2.0,0.3688007444143295
15,2.0,0.011438608169555662
16,2.0,0.009719833731651304
17,2.0,0.005086824297904967
18,2.0,0.006918326020240782
19,2.0,-0.006482273340225219
20,6.0,0.9470107629895208
21,6.0,0.28194525279104704
22,6.0,0.40386153548024584
23,6.0,0.28648660378530616
24,6.0,0.18653183802962303
25,6.0,0.046312287449836724
26,6.0,0.029339611530303948
27,6.0,0.012179806828498839
28,6.0,0.013063177466392515
29,6.0,0.24961943551898
0,6.0,0.9381145201623439
1,6.0,1.115262649953365
2,6.0,0.34739207103848446
3,6.0,0.40863121580332507
4,6.0,0.07453292608261107
5,6.0,0.7527320869266985
6,6.0,0.40808463469147677
7,6.0,0.20701961964368815
8,6.0,0.01543356105685234
9,6.0,0.2078080382198095
10,2.0,0.7217136099934577
11,2.0,0.6502805007621645
12,2.0,0.40876332670450205
13,2.0,0.2174694412387907
14,2.0,0.004333267919719218
15,2.0,-0.0025459658354520793
16,2.0,0.0026907501742243762
17,2.0,1.1454163277521727
18,2.0,0.25763376802206034
19,2.0,-0.01178999990224838
20,6.0,0.6036984174279495
21,6.0,0.046888083219528184
22,6.0,0.6654307832941412
23,6.0,0.5298672728240489
24,6.0,-0.023975856602191918
25,6.0,0.0684838220477104
26,6.0,0.027648389339447015
27,6.0,0.03215809166431426
28,6.0,0.05220001935958861
29,6.0,0.01123926043510437
0,6.0,1.1265045180916784
1,6.0,0.41845759749412526
2,6.0,0.07533618807792662
3,6.0,0.40447226166725153
4,6.0,-0.0866839289665222
5,6.0,0.3105031251907348
6,6.0,0.2776675075292587
7,6.0,0.44259001314640034
8,6.0,0.3270539790391921
9,6.0,0.21494084596633908
10,2.0,0.10389128327369689
11,2.0,-0.12536805123090744
12,2.0,-0.3166490867733955
13,2.0,0.36417860537767405
14,2.0,0.5155178308486937
15,2.0,0.3815784230828284
16,2.0,4.1782855987536014e-05
17,2.0,-0.2175175622105598
18,2.0,-0.1502239257097244
19,2.0,-0.19094672426581377
20,6.0,0.20517189987003803
21,6.0,0.28998868912458414
22,6.0,0.37092806398868555
23,6.0,0.016607284545898438
24,6.0,0.07123595476150511
25,6.0,0.008421868085861204
26,6.0,-0.003830939531326294
27,6.0,0.05602559447288512
28,6.0,0.33567853271961207
29,6.0,0.23914854228496546
0,6.0,0.7515110373497007
1,6.0,0.26751971244812006
2,6.0,0.030167996883392334
3,6.0,0.14545598626136777
4,6.0,0.4121805243194102
5,6.0,0.1672168150544166
6,6.0,0.24344263970851893
7,6.0,0.03748036921024322
8,6.0,0.31388558447360987
9,6.0,0.27021551132202143
10,2.0,0.4048932939767837
11,2.0,0.0615711212158203
12,2.0,-0.13159126043319697
13,2.0,0.10815316438674924
14,2.0,-0.0002314150333404528
15,2.0,-0.003717422485351561
16,2.0,-0.004594400525093078
17,2.0,-0.004316091537475585
18,2.0,0.004780009388923644
19,2.0,0.008846744894981384
20,6.0,-0.02112640440464019
21,6.0,0.11852206289768216
22,6.0,0.3851704970002173
23,6.0,0.35097108036279673
24,6.0,0.3194464668631553
25,6.0,0.22204671055078504
26,6.0,0.39204164594411844
27,6.0,0.18842636048793787
28,6.0,0.0995766371488571
29,6.0,0.04797102510929108
0,6.0,0.07875125110149382
1,6.0,0.6212784945964812
2,6.0,0.04380881786346437
3,6.0,0.2572759240865707
4,6.0,0.5423406064510344
5,6.0,1.1008996553719042
6,6.0,0.08355769515037535
7,6.0,0.5003407895565032
8,6.0,0.40095107257366175
9,6.0,0.07868461310863492
10,2.0,-0.5510631948709488
11,2.0,1.403458211570978
12,2.0,-1.1990967467427252
13,2.0,1.2955894470214842
14,2.0,0.9962049312889574
15,2.0,0.9822905864566563
16,2.0,-1.0043520294129848
17,2.0,1.0232568122446535
18,2.0,1.00930667668581
19,2.0,-0.9618272259831426
20,6.0,0.6492825485765933
21,6.0,0.7803909298963844
22,6.0,-0.0689178258180618
23,6.0,0.3009702563285827
24,6.0,0.1288443952798843
25,6.0,0.1128929555416107
26,6.0,0.1321759521961212
27,6.0,0.1285431236028671
28,6.0,0.04524283111095428
29,6.0,0.24242274463176727
0,6.0,0.8175855726003646
1,6.0,0.12484347820281981
2,6.0,0.29001703858375544
3,6.0,0.7987785488367078
4,6.0,0.5317283272743224
5,6.0,0.39996607601642603
6,6.0,0.3022879511117935
7,6.0,0.15262475609779355
8,6.0,0.40700989961624134
9,6.0,-0.011077940464019772
10,2.0,0.13177245855331415
11,2.0,0.49916251003742207
12,2.0,0.009737491607666017
13,2.0,0.005902528762817383
14,2.0,0.3712556660175323
15,2.0,0.7133114933967588
16,2.0,0.00101199746131897
17,2.0,0.40044936537742604
18,2.0,0.32391814887523646
19,2.0,0.1142085492610931
20,6.0,1.0453837960958479
21,6.0,0.7804100215435027
22,6.0,0.3946823775768279
23,6.0,0.4143925011157989
24,6.0,0.2549558281898498
25,6.0,0.3309894204139709
26,6.0,0.572881519794464
27,6.0,0.5107827186584472
28,6.0,0.4839408993721007
29,6.0,0.2864100635051727
0,6.0,0.8193184589035808
1,6.0,0.2835360839962959
2,6.0,0.2979396320879459
3,6.0,0.007739014923572542
4,6.0,0.006683520972728727
5,6.0,0.559954173862934
6,6.0,0.5495157875120639
7,6.0,0.22373274900019166
8,6.0,0.5877659805119037
9,6.0,0.08116936683654785
10,2.0,0.4355797767639159
11,2.0,0.6569216325879097
12,2.0,0.0037927902303636074
13,2.0,0.026500533407670442
14,2.0,0.0040948474779725075
15,2.0,0.0033066086471080776
16,2.0,-0.006238404661417007
17,2.0,0.003235663287341594
18,2.0,-0.00010108854621648791
19,2.0,0.013987972401082512
20,6.0,0.343792587518692
21,6.0,-0.16001868993043894
22,6.0,0.6716993749141692
23,6.0,0.42065692879259575
24,6.0,-0.14894830435514447
25,6.0,-0.050905548036098466
26,6.0,0.003309085965156556
27,6.0,0.5981625085696577
28,6.0,0.12189701106399296
29,6.0,0.6387434806674718
0,6.0,0.5562450885772704
1,6.0,0.4594335705041884
2,6.0,0.660125110298395
3,6.0,0.29876242578029627
4,6.0,0.5631670542061327
5,6.0,0.6468302942812442
6,6.0,0.39513622969388956
7,6.0,0.23903003195300693
8,6.0,0.010966564062982817
9,6.0,0.6299732159823178
10,2.0,0.23390192165970802
11,2.0,0.48793060705065716
12,2.0,0.7552776634693144
13,2.0,0.02858948707580566
14,2.0,0.3211904615163803
15,2.0,-0.01104667782783508
16,2.0,0.01667186617851257
17,2.0,-0.01349547505378723
18,2.0,0.006067007780075072
19,2.0,-0.0005255639553070068
20,6.0,0.44529282022267574
21,6.0,0.11392343090847133
22,6.0,0.6050059553235768
23,6.0,0.09290186315774916
24,6.0,0.47884065099060524
25,6.0,0.11546112596988675
26,6.0,-0.03584804199635982
27,6.0,0.06726043671369551
28,6.0,0.0014472194015979763
29,6.0,0.3772630691528319
0,6.0,0.8399323858320711
1,6.0,0.05445218086242676
2,6.0,0.130764115601778
3,6.0,0.16588048636913297
4,6.0,0.25939989089965815
5,6.0,0.26115809008479113
6,6.0,0.1780692711472511
7,6.0,0.015618875622749325
8,6.0,0.014259904623031614
9,6.0,0.14944121986627573
10,2.0,1.833643931895494
11,2.0,0.27914402412716294
12,2.0,0.44364668615162367
13,2.0,0.5612448938190937
14,2.0,0.38488472253084177
15,2.0,0.8994825035333632
16,2.0,0.8254678696393967
17,2.0,0.8223583847284316
18,2.0,-0.6706265360116958
19,2.0,0.8956753015518187
20,6.0,-0.14385614171624178
21,6.0,0.13301981985568997
22,6.0,0.2248500533169135
23,6.0,-0.021318850805982944
24,6.0,0.3250044647138565
25,6.0,0.017486065626144413
26,6.0,0.08933836966753003
27,6.0,0.0969203934073448
28,6.0,0.16898097842931745
29,6.0,0.14795035682618615
0,6.0,0.4763096570968627
1,6.0,0.5377656966447829
2,6.0,0.04165317118167877
3,6.0,0.35694545507431025
4,6.0,0.2050332129001617
5,6.0,0.14878758043050763
6,6.0,0.5986682549118995
7,6.0,0.10710735246539113
8,6.0,0.01893870159983635
9,6.0,0.05088229849934577
10,2.0,0.6637632213532925
11,2.0,-0.008771516382694244
12,2.0,0.31565493345260615
13,2.0,0.42810716852545727
14,2.0,-0.005031239241361617
15,2.0,0.006931230425834654
16,2.0,0.011201661080121992
17,2.0,0.0017218217253684993
18,2.0,0.003774017095565795
19,2.0,0.4325737357139587
20,6.0,0.7466987147927283
21,6.0,0.8565003443509339
22,6.0,0.6136793196201323
23,6.0,0.23262096941471094
24,6.0,0.34466263651847834
25,6.0,0.34971216320991505
26,6.0,0.28929553925991053
27,6.0,0.6221471093595027
28,6.0,0.5057720988988875
29,6.0,0.4900404065847396
0,6.0,0.9114036248065529
1,6.0,0.24608678184449667
2,6.0,0.06570745259523392
3,6.0,0.3712272457778453
4,6.0,0.042155193164944635
5,6.0,0.0335185807198286
6,6.0,0.25646116025745863
7,6.0,0.20909580588340754
8,6.0,0.045996630564332
9,6.0,0.21888921223580832
10,2.0,-0.2955754101276397
11,2.0,-0.0031940713524818403
12,2.0,0.0064033791422843924
13,2.0,0.015159316360950467
14,2.0,0.01956822723150253
15,2.0,0.00021862238645553586
16,2.0,-0.0012375786900520323
17,2.0,0.0026481673121452327
18,2.0,0.0024306401610374446
19,2.0,-0.0015269443392753599
20,6.0,0.7428592517971991
21,6.0,0.2751876879483461
22,6.0,0.17905043996870512
